id,data_coleta,horario_coleta,supermercado,marca,nome_produto,embalagem,cidade,uf,regiao,preco_atual,preco_original,em_promocao,disponivel,url,erro,categoria,rota_css,url_recuperada,tentativas,grupo
9793,2026-04-14,10:11:48,Pão de Açúcar,Marilan,Água e Sal 300g Marilan,300g,São Paulo,SP,Sudeste,6.99,,0,1,https://www.paodeacucar.com/produto/1639482/biscoito-agua-e-sal-marilan-300g,,Biscoitos,10,,1,Mercearias Secas
9794,2026-04-14,10:11:59,Pão de Açúcar,Mabel,Água e Sal 300g Mabel,300g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/1616940/biscoito-agua-e-sal-mabel-pacote-300g,produto_indisponivel,Biscoitos,,,2,Mercearias Secas
9795,2026-04-14,10:12:20,Pão de Açúcar,Vitarella,Água e Sal 350g Vitarella,350g,São Paulo,SP,Sudeste,7.99,,0,1,https://www.paodeacucar.com/produto/1286774/biscoito-agua-e-sal-tradicional-vitarella-pacote-350g,,Biscoitos,10,,1,Mercearias Secas
9796,2026-04-14,10:12:32,Pão de Açúcar,Marilan,Cream Cracker 300g Marilan,300g,São Paulo,SP,Sudeste,7.99,,0,1,https://www.paodeacucar.com/produto/1639385/biscoito-cream-cracker-marilan-300g,,Biscoitos,10,,1,Mercearias Secas
9797,2026-04-14,10:12:42,Pão de Açúcar,Mabel,Cream Cracker 300g Mabel,300g,São Paulo,SP,Sudeste,5.89,,0,1,https://www.paodeacucar.com/produto/1616942/biscoito-cream-cracker-mabel-300g,,Biscoitos,10,,1,Mercearias Secas
9798,2026-04-14,10:12:52,Pão de Açúcar,Piraquê,Cream Cracker 184g Piraque,184g,São Paulo,SP,Sudeste,6.29,,0,1,https://www.paodeacucar.com/produto/1606433/biscoito-cream-cracker-piraque-pacote-184g,,Biscoitos,10,,1,Mercearias Secas
9799,2026-04-14,10:13:02,Pão de Açúcar,Marilan,Cream Cracker 140g Marilan,140g,São Paulo,SP,Sudeste,4.29,,0,1,https://www.paodeacucar.com/produto/1448576/biscoito-cream-cracker-marilan-pacote-170g,,Biscoitos,10,,1,Mercearias Secas
9800,2026-04-14,10:13:13,Pão de Açúcar,Bauducco,Cream Cracker 165g Bauducco,165g,São Paulo,SP,Sudeste,3.99,,0,1,https://www.paodeacucar.com/produto/1629268/biscoito-cream-cracker-tradicional-bauducco-pacote-165g,,Biscoitos,10,,1,Mercearias Secas
9801,2026-04-14,10:13:23,Pão de Açúcar,Adria,Cream Cracker 170g Adria,170g,São Paulo,SP,Sudeste,4.09,,0,1,https://www.paodeacucar.com/produto/1602912/biscoito-cream-cracker-folhado-manteiga-adria-folhata-pacote-170g,,Biscoitos,10,,1,Mercearias Secas
9802,2026-04-14,10:13:33,Pão de Açúcar,Mondelez,Oreo 90g Mondelez,90g,São Paulo,SP,Sudeste,4.89,,0,1,https://www.paodeacucar.com/produto/301575/biscoito-original-oreo-pacote-90g,,Biscoitos,10,,1,Mercearias Secas
9803,2026-04-14,10:13:44,Pão de Açúcar,Nestlé,Passatempo 150g Nestlé,150g,São Paulo,SP,Sudeste,2.99,,0,1,https://www.paodeacucar.com/produto/177670/biscoito-recheio-chocolate-passatempo-pacote-130g,,Biscoitos,10,,1,Mercearias Secas
9804,2026-04-14,10:13:54,Pão de Açúcar,Bauducco,Recheado Chocolate 140g Bauducco,140g,São Paulo,SP,Sudeste,5.29,,0,1,https://www.paodeacucar.com/produto/310906/biscoito-wafer-recheio-chocolate-bauducco-pacote-140g,,Biscoitos,10,,1,Mercearias Secas
9805,2026-04-14,10:14:05,Pão de Açúcar,Barilla,Macarrão Espaguete 500g Barilla,500g,São Paulo,SP,Sudeste,4.24,,0,1,https://www.paodeacucar.com/produto/279928/macarrao-com-ovos-espaguete-8-barilla-pacote-500g,,Massas,10,,1,Mercearias Secas
9806,2026-04-14,10:14:16,Pão de Açúcar,Adria,Macarrão Espaguete 500g Adria,500g,São Paulo,SP,Sudeste,4.29,,0,1,https://www.paodeacucar.com/produto/111375/macarrao-adria-com-ovos-espaguete---8-500g,,Massas,10,,1,Mercearias Secas
9807,2026-04-14,10:14:26,Pão de Açúcar,Nissin,Miojo Carne 85g Nissin,85g,São Paulo,SP,Sudeste,,,0,0,https://www.paodeacucar.com/produto/169902/macarrao-instantaneo-de-carne-nissin-miojo-lamen-pacote-85g,produto_indisponivel,Massas,,,2,Mercearias Secas
9808,2026-04-14,10:14:48,Extra,Marilan,Água e Sal 300g Marilan,300g,São Paulo,SP,Sudeste,6.99,,0,1,https://www.extramercado.com.br/produto/1667484/biscoito-agua-e-sal-marilan-300g,,Biscoitos,10,,1,Mercearias Secas
9809,2026-04-14,10:14:59,Extra,Vitarella,Água e Sal 350g Vitarella,350g,São Paulo,SP,Sudeste,6.79,,0,1,https://www.extramercado.com.br/produto/1376440/biscoito-agua-e-sal-tradicional-vitarella-pacote-350g,,Biscoitos,10,,1,Mercearias Secas
9810,2026-04-14,10:15:09,Extra,Adria,Água e Sal 170g Adria,170g,São Paulo,SP,Sudeste,4.15,,0,1,https://www.extramercado.com.br/produto/1642405/biscoito-agua-e-sal-adria-pacote-170g,,Biscoitos,10,,1,Mercearias Secas
9811,2026-04-14,10:15:19,Extra,Piraquê,Água e Sal 184g Piraque,184g,São Paulo,SP,Sudeste,5.99,,0,1,https://www.extramercado.com.br/produto/1641546/biscoito-agua-e-sal-piraque-pacote-184g,,Biscoitos,10,,1,Mercearias Secas
9812,2026-04-14,10:15:30,Extra,Marilan,Cream Cracker 300g Marilan,300g,São Paulo,SP,Sudeste,6.99,,0,1,https://www.extramercado.com.br/produto/1667380/biscoito-cream-cracker-marilan-300g,,Biscoitos,10,,1,Mercearias Secas
9813,2026-04-14,10:15:40,Extra,Vitarella,Cream Cracker 350g Vitarella,350g,São Paulo,SP,Sudeste,6.79,,0,1,https://www.extramercado.com.br/produto/1376439/biscoito-cream-cracker-amanteigado-tradicional-vitarella-pacote-350g,,Biscoitos,10,,1,Mercearias Secas
9814,2026-04-14,10:15:51,Extra,Piraquê,Cream Cracker 184g Piraque,184g,São Paulo,SP,Sudeste,,,0,0,https://www.extramercado.com.br/produto/1641542/biscoito-cream-cracker-piraque-pacote-184g,produto_indisponivel,Biscoitos,,,2,Mercearias Secas
9815,2026-04-14,10:16:12,Extra,Marilan,Cream Cracker 140g Marilan,140g,São Paulo,SP,Sudeste,4.89,,0,1,https://www.extramercado.com.br/produto/1667384/biscoito-cream-cracker-marilan-pacote-140g,,Biscoitos,10,,1,Mercearias Secas
9816,2026-04-14,10:16:22,Extra,Bauducco,Cream Cracker 165g Bauducco,165g,São Paulo,SP,Sudeste,3.59,,0,1,https://www.extramercado.com.br/produto/1660610/biscoito-cream-cracker-tradicional-bauducco-pacote-165g,,Biscoitos,10,,1,Mercearias Secas
9817,2026-04-14,10:16:33,Extra,Adria,Cream Cracker 170g Adria,170g,São Paulo,SP,Sudeste,4.15,,0,1,https://www.extramercado.com.br/produto/1638049/biscoito-cream-cracker-folhado-manteiga-adria-folhata-pacote-170g,,Biscoitos,10,,1,Mercearias Secas
9818,2026-04-14,10:16:42,Extra,Mondelez,Oreo 90g Mondelez,90g,São Paulo,SP,Sudeste,4.39,,0,1,https://www.extramercado.com.br/produto/323114/biscoito-original-oreo-pacote-90g,,Biscoitos,10,,1,Mercearias Secas
9819,2026-04-14,10:16:52,Extra,Nestlé,Passatempo 150g Nestlé,150g,São Paulo,SP,Sudeste,3.59,,0,1,https://www.extramercado.com.br/produto/177670/biscoito-recheio-chocolate-passatempo-pacote-130g,,Biscoitos,10,,1,Mercearias Secas
9820,2026-04-14,10:17:03,Extra,Bauducco,Recheado Chocolate 140g Bauducco,140g,São Paulo,SP,Sudeste,4.89,,0,1,https://www.extramercado.com.br/produto/335660/biscoito-wafer-recheio-chocolate-bauducco-pacote-140g,,Biscoitos,10,,1,Mercearias Secas
9821,2026-04-14,10:17:13,Extra,Barilla,Macarrão Espaguete 500g Barilla,500g,São Paulo,SP,Sudeste,5.29,,0,1,https://www.extramercado.com.br/produto/305593/macarrao-com-ovos-espaguete-8-barilla-pacote-500g,,Massas,10,,1,Mercearias Secas
9822,2026-04-14,10:17:25,Extra,Adria,Macarrão Espaguete 500g Adria,500g,São Paulo,SP,Sudeste,3.29,,0,1,https://www.extramercado.com.br/produto/111375/macarrao-adria-com-ovos-espaguete---8-500g,,Massas,10,,1,Mercearias Secas
9823,2026-04-14,10:17:35,Extra,Dona Benta,Macarrão Espaguete 500g Dona Benta,500g,São Paulo,SP,Sudeste,3.79,,0,1,https://www.extramercado.com.br/produto/5789/macarrao-de-semola-com-ovos-linguine-dona-benta-pacote-500g,,Massas,10,,1,Mercearias Secas
9824,2026-04-14,10:17:45,Extra,Nissin,Miojo Carne 85g Nissin,85g,São Paulo,SP,Sudeste,3.09,,0,1,https://www.extramercado.com.br/produto/169902/macarrao-instantaneo-de-carne-nissin-miojo-lamen-pacote-85g,,Massas,10,,1,Mercearias Secas
9825,2026-04-14,10:17:55,Atacadão,Marilan,Água e Sal 300g Marilan,300g,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/biscoito-marilan-agua-e-sal-12305-61201/p,produto_indisponivel,Biscoitos,,,2,Mercearias Secas
9826,2026-04-14,10:18:17,Atacadão,Mabel,Água e Sal 300g Mabel,300g,São Paulo,SP,Sudeste,4.59,,0,1,https://www.atacadao.com.br/biscoito-mabel-agua-e-sal-90091-40582/p,,Biscoitos,10,,1,Mercearias Secas
9827,2026-04-14,10:18:27,Atacadão,Vitarella,Água e Sal 350g Vitarella,350g,São Paulo,SP,Sudeste,6.39,,0,1,https://www.atacadao.com.br/biscoito-vitarella-agua-e-sal-pacote-com-350g-75654-31551/p,,Biscoitos,10,,1,Mercearias Secas
9828,2026-04-14,10:18:36,Atacadão,Adria,Água e Sal 170g Adria,170g,São Paulo,SP,Sudeste,3.75,,0,1,https://www.atacadao.com.br/biscoito-adria-agua-e-sal-86312-24062/p,,Biscoitos,10,,1,Mercearias Secas
9829,2026-04-14,10:18:45,Atacadão,Mabel,Cream Cracker 300g Mabel,300g,São Paulo,SP,Sudeste,4.59,,0,1,https://www.atacadao.com.br/biscoito-mabel-cream-cracker-90090-40581/p,,Biscoitos,10,,1,Mercearias Secas
9830,2026-04-14,10:18:54,Atacadão,Vitarella,Cream Cracker 350g Vitarella,350g,São Paulo,SP,Sudeste,6.39,,0,1,https://www.atacadao.com.br/biscoito-cream-cracker-vitarella-tradicional-75658-25458/p,,Biscoitos,10,,1,Mercearias Secas
9831,2026-04-14,10:19:04,Atacadão,Marilan,Cream Cracker 140g Marilan,140g,São Paulo,SP,Sudeste,3.39,,0,1,https://www.atacadao.com.br/biscoito-marilan-cream-cracker-12307-61182/p,,Biscoitos,10,,1,Mercearias Secas
9832,2026-04-14,10:19:13,Atacadão,Adria,Cream Cracker 170g Adria,170g,São Paulo,SP,Sudeste,3.75,,0,1,https://www.atacadao.com.br/biscoito-adria-cream-cracker-86314-24086/p,,Biscoitos,10,,1,Mercearias Secas
9833,2026-04-14,10:19:23,Atacadão,Mondelez,Oreo 90g Mondelez,90g,São Paulo,SP,Sudeste,3.98,,0,1,https://www.atacadao.com.br/biscoito-recheado-oreo-original-49265-28699/p,,Biscoitos,10,,1,Mercearias Secas
9834,2026-04-14,10:19:33,Atacadão,Nestlé,Passatempo 150g Nestlé,150g,São Paulo,SP,Sudeste,,,0,0,https://www.atacadao.com.br/biscoito-recheado-passatempo-nestle-chocolate-pacote-com-130g-55979-28839/p,produto_indisponivel,Biscoitos,,,2,Mercearias Secas
9835,2026-04-14,10:19:54,Atacadão,Bauducco,Recheado Chocolate 140g Bauducco,140g,São Paulo,SP,Sudeste,4.39,,0,1,https://www.atacadao.com.br/biscoito-wafer-bauducco-chocolate-39393-31872/p,,Biscoitos,10,,1,Mercearias Secas
9836,2026-04-14,10:20:04,Atacadão,Piraquê,Recheado Chocolate 100g Piraque,100g,São Paulo,SP,Sudeste,2.99,,0,1,https://www.atacadao.com.br/biscoito-wafer-piraque-chocolate-pacote-com-100g-76847-32707/p,,Biscoitos,10,,1,Mercearias Secas
9837,2026-04-14,10:20:13,Atacadão,Barilla,Macarrão Espaguete 500g Barilla,500g,São Paulo,SP,Sudeste,4.99,,0,1,https://www.atacadao.com.br/macarrao-com-ovos-barilla-espaguete-8-74384-1093/p,,Massas,10,,1,Mercearias Secas
9838,2026-04-14,10:20:24,Atacadão,Adria,Macarrão Espaguete 500g Adria,500g,São Paulo,SP,Sudeste,3.59,,0,1,https://www.atacadao.com.br/macarrao-com-ovos-adria-espaguete-34028-1061/p,,Massas,10,,1,Mercearias Secas
9839,2026-04-14,10:20:33,Atacadão,Camil,Macarrão Espaguete 500g Camil,500g,São Paulo,SP,Sudeste,3.29,,0,1,https://www.atacadao.com.br/macarrao-com-ovos-camil-espaguete-94005-44267/p,,Massas,10,,1,Mercearias Secas
9840,2026-04-14,10:20:43,Atacadão,Dona Benta,Macarrão Espaguete 500g Dona Benta,500g,São Paulo,SP,Sudeste,3.39,,0,1,https://www.atacadao.com.br/macarrao-com-ovos-dona-benta-espaguete-pacote-com-500g-1998-1187/p,,Massas,10,,1,Mercearias Secas
9841,2026-04-14,10:20:52,Atacadão,Nissin,Miojo Carne 85g Nissin,85g,São Paulo,SP,Sudeste,2.79,,0,1,https://www.atacadao.com.br/macarrao-instantaneo-nissin-lamen-carne-5612-3297/p,,Massas,10,,1,Mercearias Secas
